year,place,total_15_19,total_20_24,total_25_29,m_15_19,m_20_24,m_25_29,f_15_19,f_20_24,f_25_29,city_county
2019,室蘭市,62.0,-171.0,-118.0,94.0,-130.0,-74.0,-32.0,-41.0,-44.0,city
2019,釧路市,71.0,-328.0,-246.0,57.0,-163.0,-85.0,14.0,-165.0,-161.0,city
2019,帯広市,-23.0,92.0,-50.0,-62.0,144.0,-9.0,39.0,-52.0,-41.0,city
2019,北見市,-73.0,-128.0,-39.0,-34.0,-64.0,-24.0,-39.0,-64.0,-15.0,city
2019,夕張市,-8.0,-4.0,-9.0,-2.0,-2.0,-3.0,-6.0,-2.0,-6.0,city
2019,岩見沢市,-27.0,-240.0,-76.0,-7.0,-101.0,-45.0,-20.0,-139.0,-31.0,city
2019,網走市,12.0,-101.0,-54.0,18.0,-73.0,-18.0,-6.0,-28.0,-36.0,city
2019,留萌市,-12.0,-26.0,-22.0,14.0,-12.0,-17.0,-26.0,-14.0,-5.0,city
2019,苫小牧市,-94.0,-31.0,5.0,-67.0,28.0,31.0,-27.0,-59.0,-26.0,city
2019,稚内市,-74.0,-4.0,-46.0,-35.0,16.0,-19.0,-39.0,-20.0,-27.0,city
2019,美唄市,-19.0,-86.0,-39.0,-6.0,-49.0,-19.0,-13.0,-37.0,-20.0,city
2019,芦別市,-13.0,-50.0,-35.0,-2.0,-23.0,-24.0,-11.0,-27.0,-11.0,city
2019,江別市,263.0,-517.0,0.0,177.0,-297.0,4.0,86.0,-220.0,-4.0,city
2019,赤平市,-20.0,-32.0,-1.0,-10.0,-15.0,5.0,-10.0,-17.0,-6.0,city
2019,紋別市,-60.0,-21.0,-23.0,-37.0,-10.0,-17.0,-23.0,-11.0,-6.0,city
2019,士別市,-42.0,-89.0,-11.0,-22.0,-44.0,-1.0,-20.0,-45.0,-10.0,city
2019,名寄市,109.0,-52.0,-2.0,38.0,-19.0,-12.0,71.0,-33.0,10.0,city
2019,三笠市,-12.0,-4.0,-29.0,-3.0,-2.0,-18.0,-9.0,-2.0,-11.0,city
2019,根室市,-65.0,-21.0,-30.0,-30.0,-3.0,-22.0,-35.0,-18.0,-8.0,city
2019,千歳市,427.0,-54.0,-31.0,321.0,-93.0,-11.0,106.0,39.0,-20.0,city
2019,滝川市,40.0,-150.0,-9.0,46.0,-68.0,-10.0,-6.0,-82.0,1.0,city
2019,砂川市,-16.0,-52.0,-27.0,-8.0,-40.0,-8.0,-8.0,-12.0,-19.0,city
2019,歌志内市,-4.0,-13.0,-5.0,-2.0,-6.0,-6.0,-2.0,-7.0,1.0,city
2019,深川市,77.0,-111.0,-8.0,63.0,-71.0,3.0,14.0,-40.0,-11.0,city
2019,富良野市,-51.0,3.0,-16.0,-28.0,-6.0,-3.0,-23.0,9.0,-13.0,city
2019,登別市,37.0,-157.0,-81.0,58.0,-83.0,-35.0,-21.0,-74.0,-46.0,city
2019,恵庭市,71.0,-304.0,-28.0,53.0,-117.0,6.0,18.0,-187.0,-34.0,city
2019,伊達市,-61.0,-76.0,28.0,-39.0,-39.0,14.0,-22.0,-37.0,14.0,city
2019,北広島市,-36.0,-221.0,-37.0,3.0,-145.0,-20.0,-39.0,-76.0,-17.0,city
2019,石狩市,-56.0,-168.0,30.0,-31.0,-70.0,-1.0,-25.0,-98.0,31.0,city
2019,北斗市,-112.0,-89.0,2.0,-66.0,-39.0,-11.0,-46.0,-50.0,13.0,city
2019,石狩振興局,14.0,-103.0,-11.0,5.0,-47.0,-4.0,9.0,-56.0,-7.0,county
2019,渡島総合振興局,-318.0,-136.0,-40.0,-162.0,-58.0,-26.0,-156.0,-78.0,-14.0,county
2019,檜山振興局,-87.0,-51.0,-46.0,-42.0,-2.0,-29.0,-45.0,-49.0,-17.0,county
2019,後志総合振興局,-167.0,-148.0,8.0,-90.0,-37.0,7.0,-77.0,-111.0,1.0,county
2019,空知総合振興局,-95.0,-206.0,-61.0,-48.0,-96.0,-38.0,-47.0,-110.0,-23.0,county
2019,上川総合振興局,-144.0,-204.0,-45.0,-72.0,-76.0,-22.0,-72.0,-128.0,-23.0,county
2019,留萌振興局,-49.0,-16.0,-10.0,-21.0,-10.0,-2.0,-28.0,-6.0,-8.0,county
2019,宗谷総合振興局,-54.0,9.0,-7.0,-24.0,18.0,-3.0,-30.0,-9.0,-4.0,county
2019,オホーツク総合振興局,-210.0,-220.0,-10.0,-87.0,-64.0,-6.0,-123.0,-156.0,-4.0,county
2019,胆振総合振興局,-110.0,-123.0,-69.0,-64.0,-64.0,-52.0,-46.0,-59.0,-17.0,county
2019,日高振興局,-167.0,-111.0,-32.0,-79.0,-28.0,-25.0,-88.0,-83.0,-7.0,county
2019,十勝総合振興局,-337.0,-366.0,-7.0,-178.0,-138.0,-7.0,-159.0,-228.0,0.0,county
2019,釧路総合振興局,-174.0,-88.0,9.0,-86.0,-43.0,5.0,-88.0,-45.0,4.0,county
2019,根室振興局,-105.0,-29.0,2.0,-34.0,2.0,4.0,-71.0,-31.0,-2.0,county
2019,青森市,-390.0,-621.0,-169.0,-203.0,-261.0,-111.0,-187.0,-360.0,-58.0,city
2019,弘前市,23.0,-479.0,-120.0,13.0,-239.0,-110.0,10.0,-240.0,-10.0,city
2019,八戸市,-371.0,-413.0,-16.0,-191.0,-171.0,4.0,-180.0,-242.0,-20.0,city
2019,黒石市,-64.0,-80.0,-30.0,-32.0,-26.0,-4.0,-32.0,-54.0,-26.0,city
2019,五所川原市,-136.0,-100.0,-5.0,-86.0,-39.0,7.0,-50.0,-61.0,-12.0,city
2019,十和田市,-143.0,-104.0,-17.0,-83.0,-17.0,-8.0,-60.0,-87.0,-9.0,city
2019,三沢市,-5.0,-58.0,-26.0,26.0,3.0,-21.0,-31.0,-61.0,-5.0,city
2019,むつ市,-93.0,-139.0,-33.0,-52.0,-69.0,-46.0,-41.0,-70.0,13.0,city
2019,つがる市,-72.0,-61.0,-16.0,-47.0,-19.0,-30.0,-25.0,-42.0,14.0,city
2019,平川市,-46.0,-71.0,11.0,-16.0,-19.0,2.0,-30.0,-52.0,9.0,city
2019,東津軽郡,-52.0,-43.0,-9.0,-26.0,-14.0,-1.0,-26.0,-29.0,-8.0,county
2019,西津軽郡,-55.0,-73.0,-16.0,-25.0,-22.0,-11.0,-30.0,-51.0,-5.0,county
2019,中津軽郡,-1.0,-2.0,3.0,0.0,0.0,1.0,-1.0,-2.0,2.0,county
2019,南津軽郡,-64.0,-87.0,3.0,-34.0,-24.0,1.0,-30.0,-63.0,2.0,county
2019,北津軽郡,-132.0,-120.0,-38.0,-61.0,-50.0,-18.0,-71.0,-70.0,-20.0,county
2019,上北郡,-221.0,-243.0,33.0,-96.0,-94.0,9.0,-125.0,-149.0,24.0,county
2019,下北郡,-42.0,-31.0,-7.0,-20.0,3.0,-8.0,-22.0,-34.0,1.0,county
2019,三戸郡,-121.0,-251.0,-46.0,-66.0,-122.0,-27.0,-55.0,-129.0,-19.0,county
2019,盛岡市,-31.0,-316.0,-193.0,-79.0,-82.0,-50.0,48.0,-234.0,-143.0,city
2019,宮古市,-89.0,-95.0,-40.0,-32.0,-34.0,-29.0,-57.0,-61.0,-11.0,city
2019,大船渡市,-89.0,-92.0,-1.0,-43.0,-41.0,-12.0,-46.0,-51.0,11.0,city
2019,花巻市,-89.0,-177.0,-25.0,-44.0,-71.0,0.0,-45.0,-106.0,-25.0,city
2019,北上市,-105.0,-104.0,50.0,-49.0,15.0,56.0,-56.0,-119.0,-6.0,city
2019,久慈市,-88.0,-78.0,-7.0,-38.0,-32.0,1.0,-50.0,-46.0,-8.0,city
2019,遠野市,-60.0,-88.0,-24.0,-28.0,-37.0,-10.0,-32.0,-51.0,-14.0,city
2019,一関市,-261.0,-244.0,-44.0,-135.0,-115.0,-22.0,-126.0,-129.0,-22.0,city
2019,陸前高田市,-34.0,-61.0,0.0,-9.0,-33.0,1.0,-25.0,-28.0,-1.0,city
2019,釜石市,-72.0,-40.0,-29.0,-21.0,1.0,-33.0,-51.0,-41.0,4.0,city
2019,二戸市,-56.0,-68.0,-3.0,-30.0,-27.0,6.0,-26.0,-41.0,-9.0,city
2019,八幡平市,-38.0,-91.0,-36.0,-22.0,-33.0,-10.0,-16.0,-58.0,-26.0,city
2019,奥州市,-215.0,-186.0,-22.0,-104.0,-51.0,-7.0,-111.0,-135.0,-15.0,city
2019,滝沢市,42.0,-174.0,-5.0,51.0,-69.0,-1.0,-9.0,-105.0,-4.0,city
2019,岩手郡,-85.0,-117.0,-39.0,-57.0,-47.0,-16.0,-28.0,-70.0,-23.0,county
2019,紫波郡,-95.0,-89.0,93.0,-60.0,-54.0,42.0,-35.0,-35.0,51.0,county
2019,和賀郡,-10.0,-22.0,-4.0,-7.0,-4.0,-2.0,-3.0,-18.0,-2.0,county
2019,胆沢郡,38.0,-47.0,42.0,41.0,-22.0,15.0,-3.0,-25.0,27.0,county
2019,西磐井郡,-21.0,-18.0,-13.0,-8.0,-10.0,-3.0,-13.0,-8.0,-10.0,county
2019,気仙郡,-16.0,-18.0,-6.0,-7.0,-7.0,-3.0,-9.0,-11.0,-3.0,county
2019,上閉伊郡,-21.0,-26.0,2.0,-5.0,-9.0,-4.0,-16.0,-17.0,6.0,county
2019,下閉伊郡,-85.0,-79.0,-29.0,-38.0,-41.0,-20.0,-47.0,-38.0,-9.0,county
2019,九戸郡,-83.0,-93.0,-25.0,-52.0,-34.0,-4.0,-31.0,-59.0,-21.0,county
2019,二戸郡,-22.0,-44.0,-28.0,-15.0,-19.0,-10.0,-7.0,-25.0,-18.0,county
2019,仙台市,1230.0,889.0,-98.0,665.0,113.0,-102.0,565.0,776.0,4.0,city
2019,石巻市,-124.0,-208.0,-166.0,-65.0,-87.0,-93.0,-59.0,-121.0,-73.0,city
2019,塩竈市,-37.0,-138.0,-45.0,-26.0,-53.0,-10.0,-11.0,-85.0,-35.0,city
2019,気仙沼市,-165.0,-160.0,-78.0,-92.0,-63.0,-32.0,-73.0,-97.0,-46.0,city
2019,白石市,-61.0,-88.0,-46.0,-34.0,-27.0,-35.0,-27.0,-61.0,-11.0,city
2019,名取市,-22.0,-114.0,130.0,-11.0,-56.0,61.0,-11.0,-58.0,69.0,city
2019,角田市,-21.0,-42.0,-39.0,-9.0,-23.0,-27.0,-12.0,-19.0,-12.0,city
2019,多賀城市,41.0,-83.0,-68.0,44.0,-64.0,-41.0,-3.0,-19.0,-27.0,city
2019,岩沼市,-13.0,-30.0,-74.0,-24.0,-7.0,-18.0,11.0,-23.0,-56.0,city
2019,登米市,-156.0,-173.0,-59.0,-73.0,-50.0,-24.0,-83.0,-123.0,-35.0,city
2019,栗原市,-94.0,-153.0,-43.0,-53.0,-71.0,-18.0,-41.0,-82.0,-25.0,city
2019,東松島市,-19.0,-103.0,-31.0,-13.0,-53.0,-29.0,-6.0,-50.0,-2.0,city
2019,大崎市,-165.0,-79.0,-74.0,-87.0,10.0,-14.0,-78.0,-89.0,-60.0,city
2019,富谷市,-80.0,-201.0,22.0,-36.0,-108.0,-2.0,-44.0,-93.0,24.0,city
2019,刈田郡,-24.0,-40.0,-16.0,-13.0,-19.0,-2.0,-11.0,-21.0,-14.0,county
2019,柴田郡,89.0,-202.0,-87.0,55.0,-107.0,-12.0,34.0,-95.0,-75.0,county
2019,伊具郡,-12.0,-43.0,-21.0,-4.0,-17.0,-9.0,-8.0,-26.0,-12.0,county
2019,亘理郡,-51.0,-57.0,-2.0,-26.0,-29.0,1.0,-25.0,-28.0,-3.0,county
2019,宮城郡,-51.0,-176.0,-45.0,-20.0,-57.0,-27.0,-31.0,-119.0,-18.0,county
2019,黒川郡,-21.0,-31.0,-1.0,-9.0,6.0,-3.0,-12.0,-37.0,2.0,county
2019,加美郡,-36.0,-63.0,-43.0,-24.0,-14.0,-22.0,-12.0,-49.0,-21.0,county
2019,遠田郡,-42.0,-108.0,-32.0,-19.0,-54.0,-15.0,-23.0,-54.0,-17.0,county
2019,牡鹿郡,-5.0,-7.0,-4.0,1.0,2.0,-8.0,-6.0,-9.0,4.0,county
2019,本吉郡,-33.0,-46.0,-22.0,-18.0,-20.0,-12.0,-15.0,-26.0,-10.0,county
2019,秋田市,-233.0,-537.0,7.0,-134.0,-303.0,-1.0,-99.0,-234.0,8.0,city
2019,能代市,-118.0,-69.0,-16.0,-71.0,-20.0,-4.0,-47.0,-49.0,-12.0,city
2019,横手市,-173.0,-238.0,-32.0,-106.0,-116.0,-6.0,-67.0,-122.0,-26.0,city
2019,大館市,-136.0,-100.0,14.0,-58.0,-40.0,-2.0,-78.0,-60.0,16.0,city
2019,男鹿市,-45.0,-70.0,-33.0,-16.0,-27.0,-11.0,-29.0,-43.0,-22.0,city
2019,湯沢市,-94.0,-153.0,-20.0,-57.0,-70.0,4.0,-37.0,-83.0,-24.0,city
2019,鹿角市,-87.0,-57.0,-25.0,-44.0,-24.0,-16.0,-43.0,-33.0,-9.0,city
2019,由利本荘市,-128.0,-134.0,-59.0,-53.0,-59.0,-23.0,-75.0,-75.0,-36.0,city
2019,潟上市,-61.0,-96.0,-28.0,-26.0,-54.0,-19.0,-35.0,-42.0,-9.0,city
2019,大仙市,-146.0,-154.0,-5.0,-84.0,-51.0,10.0,-62.0,-103.0,-15.0,city
2019,北秋田市,-71.0,-72.0,0.0,-33.0,-32.0,13.0,-38.0,-40.0,-13.0,city
2019,にかほ市,-38.0,-40.0,-10.0,-18.0,-5.0,1.0,-20.0,-35.0,-11.0,city
2019,仙北市,-35.0,-49.0,-11.0,-17.0,-16.0,-13.0,-18.0,-33.0,2.0,city
2019,鹿角郡,-20.0,-5.0,-3.0,-15.0,3.0,0.0,-5.0,-8.0,-3.0,county
2019,北秋田郡,-5.0,-5.0,0.0,-2.0,-1.0,2.0,-3.0,-4.0,-2.0,county
2019,山本郡,-78.0,-61.0,-22.0,-42.0,-24.0,-16.0,-36.0,-37.0,-6.0,county
2019,南秋田郡,-22.0,-110.0,-32.0,-4.0,-39.0,-14.0,-18.0,-71.0,-18.0,county
2019,仙北郡,-54.0,-27.0,3.0,-34.0,-13.0,3.0,-20.0,-14.0,0.0,county
2019,雄勝郡,-38.0,-46.0,-21.0,-19.0,-25.0,-7.0,-19.0,-21.0,-14.0,county
2019,山形市,212.0,-545.0,-159.0,88.0,-207.0,-95.0,124.0,-338.0,-64.0,city
2019,米沢市,-1.0,-192.0,-100.0,7.0,-75.0,-66.0,-8.0,-117.0,-34.0,city
2019,鶴岡市,-209.0,-259.0,-2.0,-93.0,-131.0,20.0,-116.0,-128.0,-22.0,city
2019,酒田市,-266.0,-124.0,-21.0,-125.0,-67.0,-2.0,-141.0,-57.0,-19.0,city
2019,新庄市,-51.0,-125.0,-12.0,-21.0,-65.0,-9.0,-30.0,-60.0,-3.0,city
2019,寒河江市,-63.0,-32.0,3.0,-31.0,4.0,-7.0,-32.0,-36.0,10.0,city
2019,上山市,-17.0,-63.0,-31.0,-6.0,-29.0,-6.0,-11.0,-34.0,-25.0,city
2019,村山市,-36.0,-70.0,-44.0,-17.0,-35.0,-22.0,-19.0,-35.0,-22.0,city
2019,長井市,-55.0,-105.0,-23.0,-31.0,-44.0,-10.0,-24.0,-61.0,-13.0,city
2019,天童市,-47.0,-40.0,25.0,-21.0,4.0,2.0,-26.0,-44.0,23.0,city
2019,東根市,105.0,-55.0,7.0,102.0,-49.0,-5.0,3.0,-6.0,12.0,city
2019,尾花沢市,-22.0,-58.0,-15.0,-13.0,-27.0,-9.0,-9.0,-31.0,-6.0,city
2019,南陽市,-49.0,-69.0,3.0,-22.0,-29.0,12.0,-27.0,-40.0,-9.0,city
2019,東村山郡,-37.0,-57.0,-4.0,-23.0,-21.0,5.0,-14.0,-36.0,-9.0,county
2019,西村山郡,-51.0,-118.0,-59.0,-32.0,-48.0,-41.0,-19.0,-70.0,-18.0,county
2019,北村山郡,-11.0,-37.0,-7.0,-8.0,-18.0,-1.0,-3.0,-19.0,-6.0,county
2019,最上郡,-108.0,-161.0,-59.0,-53.0,-66.0,-42.0,-55.0,-95.0,-17.0,county
2019,東置賜郡,-82.0,-77.0,-32.0,-57.0,-22.0,-17.0,-25.0,-55.0,-15.0,county
2019,西置賜郡,-68.0,-83.0,-20.0,-32.0,-36.0,-16.0,-36.0,-47.0,-4.0,county
2019,東田川郡,-59.0,-61.0,34.0,-23.0,-10.0,27.0,-36.0,-51.0,7.0,county
2019,飽海郡,-36.0,-31.0,-9.0,-15.0,-16.0,-5.0,-21.0,-15.0,-4.0,county
2019,福島市,69.0,-660.0,-88.0,82.0,-322.0,-91.0,-13.0,-338.0,3.0,city
2019,会津若松市,-98.0,-214.0,-53.0,-33.0,-101.0,-19.0,-65.0,-113.0,-34.0,city
2019,郡山市,-103.0,-412.0,-6.0,-44.0,-194.0,0.0,-59.0,-218.0,-6.0,county
2019,いわき市,-285.0,-543.0,-78.0,-138.0,-150.0,-59.0,-147.0,-393.0,-19.0,city
2019,白河市,-53.0,-150.0,-18.0,-35.0,-70.0,-13.0,-18.0,-80.0,-5.0,city
2019,須賀川市,-54.0,-159.0,-12.0,-30.0,-59.0,-10.0,-24.0,-100.0,-2.0,city
2019,喜多方市,-108.0,-95.0,16.0,-52.0,-34.0,27.0,-56.0,-61.0,-11.0,city
2019,相馬市,-37.0,-69.0,23.0,-14.0,-19.0,17.0,-23.0,-50.0,6.0,city
2019,二本松市,-89.0,-124.0,-42.0,-43.0,-46.0,-42.0,-46.0,-78.0,0.0,city
2019,田村市,-55.0,-148.0,-58.0,-23.0,-54.0,-33.0,-32.0,-94.0,-25.0,city
2019,南相馬市,-76.0,-108.0,-5.0,-49.0,-20.0,8.0,-27.0,-88.0,-13.0,city
2019,伊達市,-76.0,-185.0,-38.0,-44.0,-84.0,-11.0,-32.0,-101.0,-27.0,city
2019,本宮市,-32.0,-88.0,1.0,-24.0,-36.0,-1.0,-8.0,-52.0,2.0,city
2019,伊達郡,-29.0,-124.0,-33.0,-27.0,-34.0,-13.0,-2.0,-90.0,-20.0,county
2019,安達郡,-9.0,6.0,14.0,-3.0,6.0,10.0,-6.0,0.0,4.0,county
2019,岩瀬郡,-28.0,-32.0,-7.0,-19.0,-21.0,1.0,-9.0,-11.0,-8.0,county
2019,南会津郡,-34.0,-72.0,-39.0,-13.0,-19.0,-15.0,-21.0,-53.0,-24.0,county
2019,耶麻郡,-105.0,-109.0,-34.0,-63.0,-43.0,-13.0,-42.0,-66.0,-21.0,county
2019,河沼郡,-46.0,-90.0,-23.0,-28.0,-44.0,-7.0,-18.0,-46.0,-16.0,county
2019,大沼郡,-27.0,-80.0,-9.0,-27.0,-35.0,-13.0,0.0,-45.0,4.0,county
2019,西白河郡,-37.0,-64.0,-4.0,-16.0,3.0,-7.0,-21.0,-67.0,3.0,county
2019,東白川郡,-51.0,-91.0,-26.0,-27.0,-41.0,-9.0,-24.0,-50.0,-17.0,county
2019,石川郡,-61.0,-137.0,-62.0,-28.0,-52.0,-31.0,-33.0,-85.0,-31.0,county
2019,田村郡,-18.0,-103.0,-53.0,-13.0,-48.0,-24.0,-5.0,-55.0,-29.0,county
2019,双葉郡,-68.0,-110.0,-77.0,-28.0,-36.0,-30.0,-40.0,-74.0,-47.0,county
2019,相馬郡,-18.0,-31.0,-25.0,-11.0,-15.0,-16.0,-7.0,-16.0,-9.0,county
2019,水戸市,-32.0,-71.0,229.0,-32.0,-68.0,104.0,0.0,-3.0,125.0,city
2019,日立市,-130.0,-302.0,-357.0,-70.0,-103.0,-232.0,-60.0,-199.0,-125.0,city
2019,土浦市,33.0,-93.0,-82.0,-6.0,-23.0,27.0,39.0,-70.0,-109.0,city
2019,古河市,52.0,-100.0,-102.0,25.0,-39.0,-29.0,27.0,-61.0,-73.0,city
2019,石岡市,-38.0,-118.0,-77.0,-22.0,-19.0,-55.0,-16.0,-99.0,-22.0,city
2019,結城市,-30.0,-73.0,-38.0,-19.0,-37.0,-13.0,-11.0,-36.0,-25.0,city
2019,龍ケ崎市,54.0,-192.0,-159.0,55.0,-105.0,-78.0,-1.0,-87.0,-81.0,city
2019,下妻市,-42.0,-72.0,-46.0,-27.0,-40.0,-29.0,-15.0,-32.0,-17.0,city
2019,常総市,-54.0,-151.0,-124.0,-28.0,-49.0,-64.0,-26.0,-102.0,-60.0,city
2019,常陸太田市,-67.0,-174.0,-124.0,-39.0,-68.0,-76.0,-28.0,-106.0,-48.0,city
2019,高萩市,-29.0,-62.0,-38.0,-14.0,-23.0,-13.0,-15.0,-39.0,-25.0,city
2019,北茨城市,-27.0,-119.0,-11.0,-20.0,-50.0,-4.0,-7.0,-69.0,-7.0,city
2019,笠間市,-73.0,-159.0,-129.0,-44.0,-79.0,-48.0,-29.0,-80.0,-81.0,city
2019,取手市,-12.0,-111.0,-30.0,-15.0,-49.0,-40.0,3.0,-62.0,10.0,city
2019,牛久市,-7.0,-59.0,31.0,3.0,-52.0,17.0,-10.0,-7.0,14.0,city
2019,つくば市,378.0,183.0,448.0,220.0,103.0,227.0,158.0,80.0,221.0,city
2019,ひたちなか市,-87.0,-135.0,63.0,-34.0,-6.0,29.0,-53.0,-129.0,34.0,city
2019,鹿嶋市,21.0,-107.0,1.0,35.0,-57.0,4.0,-14.0,-50.0,-3.0,city
2019,潮来市,-32.0,-104.0,-32.0,-16.0,-43.0,-20.0,-16.0,-61.0,-12.0,city
2019,守谷市,-4.0,-29.0,121.0,-5.0,-17.0,57.0,1.0,-12.0,64.0,city
2019,常陸大宮市,-54.0,-115.0,-92.0,-39.0,-44.0,-32.0,-15.0,-71.0,-60.0,city
2019,那珂市,-54.0,-135.0,14.0,-34.0,-80.0,14.0,-20.0,-55.0,0.0,city
2019,筑西市,-57.0,-250.0,-147.0,-37.0,-124.0,-82.0,-20.0,-126.0,-65.0,city
2019,坂東市,-35.0,-145.0,-88.0,-13.0,-72.0,-46.0,-22.0,-73.0,-42.0,city
2019,稲敷市,-38.0,-153.0,-83.0,-18.0,-70.0,-47.0,-20.0,-83.0,-36.0,city
2019,かすみがうら市,-13.0,-51.0,-92.0,5.0,7.0,-49.0,-18.0,-58.0,-43.0,city
2019,桜川市,-40.0,-130.0,-89.0,-20.0,-58.0,-43.0,-20.0,-72.0,-46.0,city
2019,神栖市,-43.0,48.0,71.0,10.0,73.0,16.0,-53.0,-25.0,55.0,city
2019,行方市,-50.0,-108.0,-46.0,-16.0,-50.0,-7.0,-34.0,-58.0,-39.0,city
2019,鉾田市,-67.0,-94.0,-29.0,-38.0,-41.0,-17.0,-29.0,-53.0,-12.0,city
2019,つくばみらい市,1.0,-1.0,86.0,6.0,-1.0,47.0,-5.0,0.0,39.0,city
2019,小美玉市,-23.0,-146.0,-90.0,-2.0,-57.0,-57.0,-21.0,-89.0,-33.0,city
2019,東茨城郡,-2.0,-143.0,-89.0,3.0,-47.0,-37.0,-5.0,-96.0,-52.0,county
2019,那珂郡,-43.0,-51.0,4.0,-14.0,-5.0,13.0,-29.0,-46.0,-9.0,county
2019,久慈郡,-34.0,-68.0,-29.0,-17.0,-32.0,-19.0,-17.0,-36.0,-10.0,county
2019,稲敷郡,-12.0,-104.0,-43.0,-21.0,-45.0,-11.0,9.0,-59.0,-32.0,county
2019,結城郡,-13.0,-34.0,-18.0,-5.0,-10.0,0.0,-8.0,-24.0,-18.0,county
2019,猿島郡,-18.0,-115.0,-40.0,-15.0,-61.0,-16.0,-3.0,-54.0,-24.0,county
2019,北相馬郡,-14.0,-49.0,-29.0,-10.0,-21.0,-10.0,-4.0,-28.0,-19.0,county
2019,宇都宮市,-195.0,160.0,304.0,-88.0,258.0,130.0,-107.0,-98.0,174.0,city
2019,足利市,-46.0,-338.0,-108.0,-26.0,-138.0,-64.0,-20.0,-200.0,-44.0,city
2019,栃木市,-82.0,-294.0,-84.0,-42.0,-99.0,14.0,-40.0,-195.0,-98.0,city
2019,佐野市,-61.0,-158.0,-42.0,-44.0,-25.0,-13.0,-17.0,-133.0,-29.0,city
2019,鹿沼市,-76.0,-160.0,-104.0,-49.0,-61.0,-44.0,-27.0,-99.0,-60.0,city
2019,日光市,-78.0,-141.0,-105.0,-42.0,-30.0,-43.0,-36.0,-111.0,-62.0,city
2019,小山市,26.0,-69.0,33.0,40.0,2.0,22.0,-14.0,-71.0,11.0,city
2019,真岡市,-47.0,-36.0,17.0,-14.0,23.0,-1.0,-33.0,-59.0,18.0,city
2019,大田原市,-18.0,-126.0,-50.0,-16.0,-36.0,-43.0,-2.0,-90.0,-7.0,city
2019,矢板市,-12.0,-91.0,-56.0,-10.0,-38.0,-29.0,-2.0,-53.0,-27.0,city
2019,那須塩原市,-113.0,-65.0,53.0,-49.0,-28.0,52.0,-64.0,-37.0,1.0,city
2019,さくら市,-20.0,-20.0,10.0,-2.0,0.0,-17.0,-18.0,-20.0,27.0,city
2019,那須烏山市,-41.0,-56.0,-69.0,-27.0,-28.0,-32.0,-14.0,-28.0,-37.0,city
2019,下野市,97.0,-67.0,12.0,23.0,-17.0,2.0,74.0,-50.0,10.0,city
2019,河内郡,44.0,-47.0,33.0,37.0,-22.0,1.0,7.0,-25.0,32.0,county
2019,芳賀郡,-60.0,-152.0,-79.0,-30.0,-67.0,-59.0,-30.0,-85.0,-20.0,county
2019,下都賀郡,-18.0,-68.0,-79.0,-24.0,-41.0,-33.0,6.0,-27.0,-46.0,county
2019,塩谷郡,-38.0,55.0,-53.0,-16.0,96.0,-25.0,-22.0,-41.0,-28.0,county
2019,那須郡,-60.0,-147.0,-76.0,-39.0,-66.0,-47.0,-21.0,-81.0,-29.0,county
2019,前橋市,-63.0,-348.0,8.0,-51.0,-131.0,48.0,-12.0,-217.0,-40.0,city
2019,高崎市,178.0,-590.0,2.0,121.0,-307.0,63.0,57.0,-283.0,-61.0,city
2019,桐生市,-46.0,-333.0,-189.0,-14.0,-148.0,-98.0,-32.0,-185.0,-91.0,city
2019,伊勢崎市,38.0,-272.0,-21.0,67.0,-107.0,-33.0,-29.0,-165.0,12.0,city
2019,太田市,-73.0,-94.0,-56.0,-15.0,45.0,-76.0,-58.0,-139.0,20.0,city
2019,沼田市,-68.0,-175.0,-106.0,-50.0,-85.0,-55.0,-18.0,-90.0,-51.0,city
2019,館林市,-30.0,-133.0,-32.0,-20.0,-45.0,-25.0,-10.0,-88.0,-7.0,city
2019,渋川市,-49.0,-162.0,-67.0,-20.0,-62.0,-38.0,-29.0,-100.0,-29.0,city
2019,藤岡市,-52.0,-152.0,-53.0,-34.0,-86.0,-33.0,-18.0,-66.0,-20.0,city
2019,富岡市,-57.0,-145.0,-80.0,-19.0,-54.0,-54.0,-38.0,-91.0,-26.0,city
2019,安中市,-55.0,-122.0,-102.0,-31.0,-44.0,-53.0,-24.0,-78.0,-49.0,city
2019,みどり市,-14.0,-110.0,-29.0,-5.0,-51.0,-22.0,-9.0,-59.0,-7.0,city
2019,北群馬郡,-6.0,-43.0,27.0,6.0,-31.0,4.0,-12.0,-12.0,23.0,county
2019,多野郡,-3.0,8.0,3.0,-4.0,4.0,5.0,1.0,4.0,-2.0,county
2019,甘楽郡,-8.0,-57.0,-24.0,-10.0,-30.0,-14.0,2.0,-27.0,-10.0,county
2019,吾妻郡,-55.0,-238.0,-100.0,-24.0,-92.0,-52.0,-31.0,-146.0,-48.0,county
2019,利根郡,-34.0,-117.0,-54.0,-16.0,-45.0,-31.0,-18.0,-72.0,-23.0,county
2019,佐波郡,19.0,-107.0,-59.0,-7.0,-49.0,-23.0,26.0,-58.0,-36.0,county
2019,邑楽郡,43.0,-224.0,-134.0,51.0,-96.0,-72.0,-8.0,-128.0,-62.0,county
2019,さいたま市,791.0,2864.0,1524.0,432.0,1067.0,762.0,359.0,1797.0,762.0,city
2019,川越市,191.0,106.0,-54.0,79.0,21.0,-12.0,112.0,85.0,-42.0,city
